id:int,value:float
1920065,7.2052
1910065,7.41903
1900065,7.256674
1890065,6.453074
1880065,6.254139
1870065,6.191361
1860065,6.205121
1850065,6.561808
1840065,6.351809
1830065,6.167367
1820065,6.506883
1810065,7.114061
1800065,7.001639
1790065,6.998295
1780065,6.903999
1770065,6.803837
1760065,6.891296
1750065,6.726062
1740065,6.7693
1730065,6.7015
1720065,6.738621
1710065,6.768775
1700065,6.70302
1690065,6.633747
1680065,6.661838
1670065,6.848442
1660065,6.735936
1650065,6.659458
1640065,6.963291
1630065,6.73289
1620065,6.595345
1610065,6.633956
1600065,6.366719
1590065,6.304543
1580065,6.61977
1570065,6.993566
1560065,7.917066
1550065,7.201186
1540065,7.499564
1530065,9.532286
1520065,8.410992
1510065,7.61141
1500065,7.678921
1490065,7.622075
1480065,7.74297
1470065,8.083775
1460065,8.406085
1450065,7.389498
1440065,7.447388
1430065,7.815711
1420065,7.518398
1410065,7.252622
1400065,7.339616
1390065,7.892508
1380065,7.678323
1370065,7.981023
1360065,8.695389
1350065,8.713273
1340065,8.490508
1330065,7.224785
1320065,6.563234
1310065,7.066357
1300065,7.004529
1290065,7.06667
1280065,7.24735
1270065,8.150646
1260065,8.416126
1250065,7.934524
1240065,8.350072
1230065,8.935382
1220065,9.13112
1210065,8.536075
1200065,8.236973
1190065,9.241523
1180065,11.305811
1170065,11.732216
1160065,11.66065
1150065,10.235176
1140065,10.689443
1130065,14.234074
1120065,18.08141
1110065,20.917998
1100065,18.64643
1090065,14.988603
1080065,11.860297
1070065,9.646925
1060065,9.208759
1050065,11.286824
1040065,14.810855
1030065,18.673261
1020065,16.254036
1010065,13.424055
1000065,16.775227
990065,25.91402
980065,24.649038
970065,16.107128
960065,14.140249
950065,9.382922
940065,9.772091
930065,10.517761
920065,10.837789
910065,11.924238
900065,11.586561
890065,9.528466
880065,9.248506
870065,9.073734
860065,9.092754
850065,11.042699
840065,11.475234
830065,12.142502
820065,12.304653
810065,11.16119
800065,10.757749
790065,9.687362
780065,9.621746
770065,9.423017
760065,9.407327
750065,10.151509
740065,11.007936
2590066,10.460492
2580066,10.928284
2570066,10.764304
2560066,10.967693
2550066,11.653697
2540066,11.294346
2530066,11.066531
2520066,10.701695
2510066,9.479799
2500066,9.280108
2490066,8.432627
2480066,8.040392
2470066,7.531314
2460066,7.450873
2450066,8.04205
2440066,8.161589
2430066,8.504051
2420066,9.712759
2410066,10.060312
2400066,9.425932
2390066,9.526431
2380066,9.578998
2370066,9.487608
2360066,8.929417
2350066,8.042739
2340066,8.571717
2330066,8.524715
2320066,8.281918
2310066,8.190182
2300066,8.295685
2290066,9.011573
2280066,8.746074
2270066,8.372812
2260066,8.356889
2250066,8.001856
2240066,7.919443
2230066,7.92088
2220066,8.069687
2210066,7.808425
2200066,7.456784
2190066,7.362555
2180066,7.181064
2170066,7.004386
2160066,7.212619
2150066,7.191112
2140066,6.96754
2130066,7.008726
2120066,8.118132
2110066,9.227225
2100066,8.295179
2090066,7.409808
2080066,7.640614
2070066,7.621215
2060066,7.307791
2050066,7.309385
2040066,7.39873
2030066,7.533924
2020066,7.526175
2010066,7.412008
2000066,7.640979
1990066,7.810448
1980066,8.550936
1970066,9.66278
1960066,9.656983
1950066,9.299944
1940066,8.087743
1930066,7.645939
1920066,7.675765
1910066,7.797678
1900066,7.525943
1890066,7.387515
1880066,7.553042
1870066,6.345811
1860066,6.401342
1850066,6.589921
1840066,6.490853
1830066,6.37077
1820066,6.740912
1810066,7.151121
1800066,7.075668
1790066,6.825357
1780066,6.764415
1770066,6.567389
1760066,6.66246
1750066,6.480047
1740066,6.605283
1730066,6.579506
1720066,6.681283
1710066,6.794091
1700066,6.614574
1690066,6.622586
1680066,6.804599
1670066,6.736834
1660066,6.770389
1650066,6.617235
1640066,6.775886
1630066,6.841089
1620066,6.807623
1610066,7.243229
1600066,6.862187
1590066,6.525523
1580066,6.859955
1570066,6.979832
1560066,7.646432
1550066,7.083776
1540066,7.148744
1530066,7.385431
1520066,7.437716
1510066,9.098237
1500066,10.763447
1490066,7.546461
1480066,7.652158
1470066,7.695651
1460066,8.662891
1450066,7.982204
1440066,7.730177
1430066,8.410464
1420066,8.16188
1410066,7.615663
1400066,7.04235
1390066,6.61998
1380066,7.310342
1370066,8.035337
1360066,8.125953
1350066,8.674979
1340066,8.111075
1330066,6.684973
1320066,6.521012
1310066,6.716208
1300066,6.67826
1290066,6.749456
1280066,7.075425
1270066,7.964234
1260066,8.172111
1250066,7.972482
1240066,8.761706
1230066,9.544595
1220066,10.181573
1210066,10.256345
1200066,9.770204
1190066,9.305638
1180066,10.687499
1170066,11.435715
1160066,10.698184
1150066,10.41732
1140066,10.549835
1130066,11.308614
1120066,13.162984
1110066,14.508106
1100066,15.508766
1090066,13.559706
1080066,11.069828
1070066,10.003796
1060066,9.370977
1050066,10.302441
1040066,13.722477
1030066,22.654777
1020066,20.776103
1010066,16.146716
1000066,15.770082
990066,27.144448
980066,27.967978
970066,20.008351
960066,18.293097
950066,13.370251
940066,13.744996
930066,19.392985
920066,20.094355
910066,22.540543
900066,22.839364
890066,15.559742
880066,13.869097
870066,12.409026
860066,10.938854
850066,10.640695
840066,10.374665
830066,9.180751
820066,9.226042
810066,9.585748
800066,9.840237
790066,10.764409
780066,10.773674
770066,9.88628
760066,9.942615
750066,9.130951
740066,9.814301
730066,11.403353
720066,12.371712
2590067,10.241088
2580067,11.232833
2570067,11.474566
2560067,11.269474
2550067,11.614142
2540067,12.188155
2530067,10.892012
2520067,11.574691
2510067,10.03698
2500067,9.090329
2490067,8.370428
2480067,8.390052
2470067,7.60099
2460067,7.610763
2450067,8.403378
2440067,8.444353
2430067,8.897283
2420067,9.072919
2410067,9.062134
2400067,9.115429
2390067,9.247131
2380067,9.315273
2370067,9.263224
2360067,9.07263
2350067,8.208107
2340067,8.449879
2330067,8.595428
2320067,8.182021
2310067,8.588341
2300067,8.541509
2290067,8.968961
2280067,9.00064
2270067,8.663411
2260067,8.402272
2250067,8.018709
2240067,7.949538
2230067,7.969895
2220067,8.154492
2210067,8.043202
2200067,7.80088
2190067,7.584418
2180067,7.310033
2170067,7.177469
2160067,7.331176
2150067,7.535108
2140067,7.250769
2130067,7.368632
2120067,8.227016
2110067,8.95716
2100067,8.706763
2090067,7.617261
2080067,7.807911
2070067,8.127222
2060067,8.039671
2050067,7.931377
2040067,7.854829
2030067,7.702979
2020067,7.511483
2010067,7.2793
2000067,7.457906
1990067,7.742583
1980067,8.210999
1970067,9.183378
1960067,9.233613
1950067,9.219806
1940067,8.280383
1930067,7.855938
1920067,7.732289
1910067,7.772345
1900067,7.646363
1890067,7.464812
1880067,7.744378
1870067,6.590212
1860067,6.416998
1850067,6.582496
1840067,6.692172
1830067,6.688421
1820067,6.84529
1810067,7.104402
1800067,6.998696
1790067,6.83312
1780067,6.768274
1770067,6.61776
1760067,6.692775
1750067,6.425233
1740067,6.55635
1730067,6.580462
1720067,6.726615
1710067,6.807679
1700067,6.7563
1690067,6.817722
1680067,6.91959
1670067,6.70892
1660067,6.720498
1650067,6.526975
1640067,6.599767
1630067,6.689655
1620067,6.67857
1610067,7.031619
1600067,6.823757
1590067,6.615027
1580067,6.730292
1570067,6.852763
1560067,7.222733
1550067,7.018687
1540067,7.20653
1530067,7.251535
1520067,7.384254
1510067,9.476255
1500067,10.3488
1490067,7.984281
1480067,7.901883
1470067,7.346038
1460067,7.892552
1450067,7.986657
1440067,7.819009
1430067,8.609086
1420067,8.677737
1410067,7.817674
1400067,7.028437
1390067,6.49838
1380067,7.146027
1370067,8.209499
1360067,8.021565
1350067,8.211196
1340067,7.777143
1330067,6.890267
1320067,6.900061
1310067,6.799399
1300067,6.737762
1290067,6.817394
1280067,7.244797
1270067,8.141138
1260067,8.614678
1250067,8.247203
1240067,8.841038
1230067,9.758621
1220067,10.138218
1210067,10.319666
1200067,10.097843
1190067,9.609565
1180067,10.026426
1170067,10.417653
1160067,9.979332
1150067,10.365548
1140067,10.838864
1130067,9.997342
1120067,9.939196
1110067,12.252411
1100067,15.319377
1090067,13.75183
1080067,11.323396
1070067,9.9344
1060067,9.099846
1050067,9.739004
1040067,13.815841
1030067,22.074117
1020067,21.562191
1010067,17.289325
1000067,15.349531
990067,23.16767
980067,30.683649
970067,22.268214
960067,19.017594
950067,14.856553
940067,14.943521
930067,22.265808
920067,23.594105
910067,26.988983
900067,27.911386
890067,17.998756
880067,16.157981
870067,13.801742
860067,11.614628
850067,10.767839
840067,10.211257
830067,8.742132
820067,8.759421
810067,9.114069
800067,9.471461
790067,10.812232
780067,10.574048
770067,9.380842
760067,9.253749
750067,8.416254
740067,8.905826
730067,9.899727
720067,10.394912
710067,12.225237
700067,12.424702
2590068,10.400685
2580068,11.432502
2570068,10.901132
2560068,10.709828
2550068,10.75796
2540068,10.906336
2530068,10.833212
2520068,11.539283
2510068,10.750757
2500068,9.488271
2490068,9.114631
2480068,9.19006
2470068,7.999403
2460068,8.089172
2450068,8.784062
2440068,8.871225
2430068,9.184799
2420068,9.014759
2410068,8.251257
2400068,8.581436
2390068,8.822567
2380068,9.203361
2370068,9.376792
2360068,9.269359
2350068,8.511451
2340068,8.758909
2330068,8.613198
2320068,8.491363
2310068,9.412503
2300068,9.267216
2290068,8.639177
2280068,8.963905
2270068,8.726969
2260068,8.499163
2250068,7.929502
2240068,7.730403
2230068,7.893491
2220068,8.102436
2210068,7.965922
2200068,7.90604
2190068,7.625703
2180068,7.613471
2170068,8.296764
2160068,8.510322
2150068,8.72303
2140068,7.998457
2130068,7.53814
2120068,8.000829
2110068,8.431053
2100068,9.060271
2090068,8.596424
2080068,7.794039
2070068,7.64541
2060068,8.325465
2050068,8.617465
2040068,8.479078
2030068,8.642803
2020068,8.623238
2010068,7.981026
2000068,7.326278
1990068,7.602139
1980068,7.960305
1970068,8.765005
1960068,9.21978
1950068,8.763026
1940068,7.851756
1930068,7.678634
1920068,7.469857
1910068,7.687907
1900068,7.594541
1890068,7.348889
1880068,7.395294
1870068,6.879719
1860068,6.581058
1850068,6.66762
1840068,6.729331
1830068,6.783904
1820068,6.838443
1810068,6.894635
1800068,6.893448
1790068,6.975088
1780068,6.839744
1770068,6.910132
1760068,6.843099
1750068,6.470477
1740068,6.5101
1730068,6.59421
1720068,6.730102
1710068,6.949313
1700068,6.974209
1690068,6.945985
1680068,6.99976
1670068,6.853643
1660068,6.782175
1650068,6.694682
1640068,6.597205
1630068,6.563225
1620068,6.600222
1610068,6.252435
1600068,6.20727
1590068,6.566861
1580068,6.443677
1570068,6.360541
1560068,6.394982
1550068,6.942164
1540068,7.360688
1530068,7.407431
1520068,7.277383
1510068,7.125611
1500068,6.911866
1490068,6.803215
1480068,7.49719
1470068,7.290417
1460068,7.566239
1450068,8.060646
1440068,8.631408
1430068,8.778364
1420068,8.78172
1410068,8.252371
1400068,7.687241
1390068,7.627905
1380068,8.087002
1370068,9.058526
1360068,8.415797
1350068,7.638425
1340068,7.377834
1330068,6.862461
1320068,6.547383
1310068,6.91011
1300068,6.859378
1290068,7.053544
1280068,7.476701
1270068,7.934341
1260068,8.44937
1250068,8.743971
1240068,8.588017
1230068,8.791265
1220068,9.215667
1210068,9.507374
1200068,9.537632
1190068,9.432792
1180068,9.738492
1170068,9.697845
1160068,9.316229
1150068,9.237031
1140068,9.227163
1130068,9.573963
1120068,10.165537
1110068,13.600528
1100068,16.349947
1090068,14.198038
1080068,12.131016
1070068,10.466687
1060068,10.213925
1050068,10.430185
1040068,13.331634
1030068,17.365784
1020068,17.2149
1010068,15.099205
1000068,12.881718
990068,14.594902
980068,24.687835
970068,30.436563
960068,24.395138
950068,20.509501
940068,21.699595
930068,28.63066
920068,34.664978
910068,41.118126
900068,38.755284
890068,32.756775
880068,27.343991
870068,19.122738
860068,15.410997
850068,10.593845
840068,9.904012
830068,8.789718
820068,8.731367
810068,8.799958
800068,8.771758
790068,10.170777
780068,9.986291
770068,9.172817
760068,9.32351
750068,8.253905
740068,8.391401
730068,10.630729
720068,10.669876
710068,9.992537
700068,10.115538
690068,11.415186
2590069,10.614446
2580069,11.240731
2570069,10.622367
2560069,10.67848
2550069,10.92215
2540069,10.648972
2530069,11.02763
2520069,11.463211
2510069,10.250262
2500069,9.78495
2490069,9.407309
2480069,9.661967
2470069,8.643648
2460069,8.323169
2450069,8.926855
2440069,9.063939
2430069,9.329315
2420069,9.081042
2410069,8.456675
2400069,8.189207
2390069,8.609623
2380069,9.216552
2370069,9.244643
2360069,9.200321
2350069,8.700831
2340069,8.730371
2330069,8.630279
2320069,8.601177
2310069,9.614179
2300069,9.335849
2290069,8.408625
2280069,8.3517
2270069,8.326183
2260069,8.526516
2250069,8.22188
2240069,7.95072
2230069,7.913368
2220069,7.992942
2210069,7.813952
2200069,7.788101
2190069,7.664169
2180069,7.793897
2170069,8.726732
2160069,8.811822
2150069,8.878948
2140069,8.192011
2130069,7.827602
2120069,8.237824
2110069,8.379867
2100069,9.143463
2090069,9.000486
2080069,8.393391
2070069,7.915767
2060069,8.05943
2050069,8.173414
2040069,7.934536
2030069,8.350648
2020069,9.299034
2010069,8.346551
2000069,7.758305
1990069,8.127618
1980069,7.979468
1970069,8.382031
1960069,8.579307
1950069,8.246548
1940069,7.491983
1930069,7.414098
1920069,7.236778
1910069,7.447575
1900069,7.393558
1890069,7.292965
1880069,7.233578
1870069,6.958774
1860069,6.763153
1850069,6.735856
1840069,6.818472
1830069,6.835154
1820069,6.840565
1810069,6.846286
1800069,6.993388
1790069,7.022261
1780069,6.914818
1770069,7.013877
1760069,6.902011
1750069,6.566368
1740069,6.580432
1730069,6.644333
1720069,6.727585
1710069,7.062893
1700069,7.11547
1690069,6.948664
1680069,6.860254
1670069,6.860002
1660069,6.766623
1650069,6.718469
1640069,6.662643
1630069,6.540954
1620069,6.630298
1610069,6.241184
1600069,6.498585
1590069,7.232027
1580069,6.954475
1570069,6.529185
1560069,6.446315
1550069,6.897405
1540069,7.35597
1530069,7.385617
1520069,7.240415
1510069,6.821936
1500069,6.594004
1490069,6.17056
1480069,6.964153
1470069,7.506356
1460069,7.592753
1450069,8.024246
1440069,8.736126
1430069,9.007558
1420069,9.167494
1410069,8.963653
1400069,8.765624
1390069,8.569892
1380069,8.875719
1370069,8.849542
1360069,8.627779
1350069,7.480628
1340069,7.187577
1330069,6.962915
1320069,6.748899
1310069,7.104873
1300069,7.235505
1290069,7.315703
1280069,7.655634
1270069,7.967828
1260069,8.521734
1250069,8.785525
1240069,8.233327
1230069,8.673589
1220069,8.618407
1210069,9.058947
1200069,9.158753
1190069,8.7814
1180069,9.210385
1170069,8.608394
1160069,8.517885
1150069,9.466677
1140069,9.076072
1130069,9.03405
1120069,9.069998
1110069,12.556163
1100069,15.144536
1090069,12.065902
1080069,10.702757
1070069,10.463892
1060069,10.274614
1050069,10.500025
1040069,12.009918
1030069,13.710363
1020069,13.687245
1010069,12.204692
1000069,9.852618
990069,10.267923
980069,15.470703
970069,22.215279
960069,19.601101
950069,18.03335
940069,20.577724
930069,27.376747
920069,38.519839
910069,49.540915
900069,47.616272
890069,40.318753
880069,31.74656
870069,23.19633
860069,19.789569
850069,12.669588
840069,10.714741
830069,9.180335
820069,9.0305
810069,9.119396
800069,8.881925
790069,10.136941
780069,9.653058
770069,9.044535
760069,9.254684
750069,8.114543
740069,7.877336
730069,10.295773
720069,10.163818
710069,9.43252
700069,9.62073
690069,10.127244
680069,11.131961
2590070,9.648542
2580070,10.021147
2570070,9.833588
2560070,9.816489
2550070,9.939599
2540070,9.599689
2530070,9.892163
2520070,9.950155
2510070,10.335327
2500070,9.765486
2490070,9.539584
2480070,9.705171
2470070,9.150545
2460070,8.953415
2450070,8.556132
2440070,8.518447
2430070,8.841896
2420070,8.909026
2410070,8.564968
2400070,7.983092
2390070,8.586336
2380070,9.113578
2370070,9.168415
2360070,9.233149
2350070,9.237548
2340070,9.03517
2330070,9.171142
2320070,9.077253
2310070,9.111815
2300070,8.794214
2290070,8.46587
2280070,8.30985
2270070,8.392949
2260070,8.525065
2250070,8.544992
2240070,8.429809
2230070,7.938934
2220070,7.929412
2210070,7.780108
2200070,7.803341
2190070,8.562527
2180070,8.580982
2170070,8.742824
2160070,9.182183
2150070,9.164801
2140070,8.545712
2130070,8.593176
2120070,9.031255
2110070,9.307164
2100070,9.929141
2090070,9.737657
2080070,9.550504
2070070,9.120655
2060070,8.854841
2050070,8.284524
2040070,8.015961
2030070,8.432525
2020070,9.065366
2010070,8.026738
2000070,8.041072
1990070,8.99161
1980070,8.417856
1970070,7.925158
1960070,7.909985
1950070,7.592013
1940070,6.955542
1930070,7.050216
1920070,6.913418
1910070,6.992727
1900070,6.99902
1890070,7.298301
1880070,7.280907
1870070,7.198758
1860070,7.136425
1850070,6.926768
1840070,7.129405
1830070,6.969097
1820070,6.765338
1810070,6.722337
1800070,6.865265
1790070,6.978241
1780070,6.82206
1770070,6.638295
1760070,6.584349
1750070,6.670385
1740070,6.6206
1730070,6.671959
1720070,6.843536
1710070,7.216461
1700070,7.217653
1690070,7.081266
1680070,6.792981
1670070,6.851149
1660070,6.913785
1650070,6.775417
1640070,6.794222
1630070,6.636134
1620070,6.618995
1610070,6.960036
1600070,7.524581
1590070,7.872452
1580070,7.649564
1570070,6.577995
1560070,6.532994
1550070,6.600101
1540070,6.936661
1530070,7.30616
1520070,7.3023
1510070,7.236063
1500070,7.766329
1490070,6.468039
1480070,6.90609
1470070,7.712893
1460070,7.720839
1450070,7.603409
1440070,8.175111
1430070,9.401579
1420070,9.915504
1410070,9.156047
1400070,8.991485
1390070,8.868759
1380070,8.901356
1370070,8.578969
1360070,8.457655
1350070,7.279312
1340070,7.007305
1330070,7.332787
1320070,7.201072
1310070,7.24253
1300070,7.179095
1290070,7.083967
1280070,7.562835
1270070,8.387877
1260070,9.623854
1250070,8.894793
1240070,8.489386
1230070,8.737105
1220070,8.624844
1210070,8.364546
1200070,8.508436
1190070,8.181015
1180070,8.306206
1170070,8.145444
1160070,8.739949
1150070,9.716385
1140070,8.67717
1130070,8.337077
1120070,8.375169
1110070,10.568757
1100070,13.966658
1090070,10.805698
1080070,9.518083
1070070,9.421924
1060070,9.725886
1050070,9.258543
1040070,10.830175
1030070,10.875011
1020070,10.73167
1010070,12.339766
1000070,10.674379
990070,9.945238
980070,9.953423
970070,11.776546
960070,13.326505
950070,17.237369
940070,20.814032
930070,24.189836
920070,31.482221
910070,42.820557
900070,49.076063
890070,49.054656
880070,38.558357
870070,31.530735
860070,28.102027
850070,19.650085
840070,15.309104
830070,12.453714
820070,12.010088
810070,11.105818
800070,10.493818
790070,10.638906
780070,10.20233
770070,9.9219
760070,10.397612
750070,9.982636
740070,9.6597
730070,8.483249
720070,8.642758
710070,8.606431
700070,8.887783
690070,9.821571
680070,10.244727
670070,10.557386
660070,11.029147
650070,12.021071
2590071,9.197422
2580071,9.767771
2570071,9.685585
2560071,9.735918
2550071,9.850538
2540071,9.536539
2530071,9.509948
2520071,9.555591
2510071,10.064886
2500071,9.633639
2490071,9.089583
2480071,9.18089
2470071,8.717815
2460071,8.854168
2450071,8.90019
2440071,8.420054
2430071,8.666169
2420071,8.653506
2410071,8.499955
2400071,7.984005
2390071,8.332317
2380071,8.727689
2370071,8.957889
2360071,9.092839
2350071,9.540325
2340071,9.289208
2330071,9.336676
2320071,9.168211
2310071,8.889072
2300071,8.609318
2290071,8.587735
2280071,8.50182
2270071,8.500095
2260071,8.721833
2250071,8.583684
2240071,8.627006
2230071,8.218855
2220071,8.173569
2210071,7.837002
2200071,7.972545
2190071,9.0486
2180071,8.647333
2170071,8.836681
2160071,9.100852
2150071,8.907241
2140071,8.659915
2130071,9.043783
2120071,9.482923
2110071,10.129009
2100071,10.660881
2090071,10.163782
2080071,9.932933
2070071,9.551331
2060071,9.469109
2050071,8.962282
2040071,8.422281
2030071,8.498513
2020071,8.404119
2010071,7.888696
2000071,7.788122
1990071,8.765071
1980071,8.525963
1970071,7.683018
1960071,7.398046
1950071,7.256921
1940071,7.068969
1930071,7.121325
1920071,6.931496
1910071,6.928016
1900071,6.842744
1890071,7.03852
1880071,7.154707
1870071,7.038318
1860071,7.029563
1850071,6.873934
1840071,7.240535
1830071,7.366499
1820071,7.053379
1810071,6.594185
1800071,6.588175
1790071,6.712949
1780071,6.719323
1770071,6.60761
1760071,6.456679
1750071,6.660728
1740071,6.579762
1730071,6.712431
1720071,6.927813
1710071,7.345769
1700071,7.275859
1690071,6.988371
1680071,6.649978
1670071,6.894481
1660071,7.140771
1650071,6.834968
1640071,6.770943
1630071,6.706379
1620071,6.648546
1610071,6.656567
1600071,7.047661
1590071,7.267238
1580071,7.306319
1570071,6.652312
1560071,6.638007
1550071,6.760743
1540071,6.694436
1530071,6.918572
1520071,6.70313
1510071,7.112764
1500071,7.711573
1490071,6.765744
1480071,7.089825
1470071,7.260606
1460071,7.46074
1450071,7.897855
1440071,8.482078
1430071,9.122197
1420071,9.388507
1410071,9.027619
1400071,8.806339
1390071,8.703778
1380071,8.917887
1370071,8.260626
1360071,7.452557
1350071,6.889118
1340071,6.450538
1330071,7.296805
1320071,7.242158
1310071,7.142224
1300071,6.961136
1290071,7.366408
1280071,7.907585
1270071,8.813036
1260071,9.905654
1250071,9.527737
1240071,8.977821
1230071,9.333335
1220071,8.682043
1210071,8.286599
1200071,7.943041
1190071,7.938553
1180071,8.564229
1170071,8.113023
1160071,8.911698
1150071,9.028447
1140071,8.151569
1130071,7.828482
1120071,8.202524
1110071,9.452836
1100071,11.884249
1090071,10.581862
1080071,9.231738
1070071,9.275143
1060071,10.540896
1050071,10.140409
1040071,11.789038
1030071,12.687596
1020071,12.309142
1010071,12.54435
1000071,11.079397
990071,10.122819
980071,9.62153
970071,9.69589
960071,11.661608
950071,13.970513
940071,17.240799
930071,21.854111
920071,26.375943
910071,33.191742
900071,43.602953
890071,51.113563
880071,45.42879
870071,36.796739
860071,34.049447
850071,23.381918
840071,20.461361
830071,16.899086
820071,16.276997
810071,13.775182
800071,12.338439
790071,12.374149
780071,10.993187
770071,10.214754
760071,10.586824
750071,10.448372
740071,10.12241
730071,8.868848
720071,8.678384
710071,8.350423
700071,8.687219
690071,9.865376
680071,10.075181
670071,10.393681
660071,10.427682
650071,10.861484
640071,11.261182
2590072,8.565651
2580072,8.859548
2570072,9.040997
2560072,9.226601
2550072,9.400167
2540072,9.481351
2530072,9.943332
2520072,9.761773
2510072,9.461141
2500072,9.140521
2490072,8.73087
2480072,8.808404
2470072,8.998693
2460072,9.193782
2450072,9.339433
2440072,9.346803
2430072,9.691487
2420072,9.313941
2410072,9.168217
2400072,8.725483
2390072,8.176335
2380072,8.292168
2370072,8.655481
2360072,8.859251
2350072,9.517615
2340072,9.608017
2330072,9.363883
2320072,9.073245
2310072,9.199015
2300072,9.097038
2290072,9.016655
2280072,9.005961
2270072,8.783784
2260072,9.035581
2250072,9.146809
2240072,9.330442
2230072,9.24888
2220072,9.533929
2210072,9.182853
2200072,9.416648
2190072,9.389174
2180072,8.952431
2170072,9.58391
2160072,9.741372
2150072,8.79899
2140072,8.68006
2130072,9.344676
2120072,9.815125
2110072,9.968607
2100072,9.855462
2090072,9.516542
2080072,9.546829
2070072,9.179775
2060072,9.151678
2050072,9.161286
2040072,8.640945
2030072,8.58008
2020072,8.511293
2010072,8.016005
2000072,7.9728
1990072,8.347131
1980072,8.615855
1970072,8.174488
1960072,7.430616
1950072,7.087564
1940072,6.973924
1930072,6.846984
1920072,6.735875
1910072,6.661816
1900072,6.638024
1890072,6.864472
1880072,6.79056
1870072,6.859849
1860072,6.992017
1850072,7.00541
1840072,7.333721
1830072,7.507197
1820072,7.380446
1810072,6.834537
1800072,6.585282
1790072,6.527908
1780072,6.619215
1770072,6.763822
1760072,6.542736
1750072,6.482646
1740072,6.522385
1730072,6.89642
1720072,7.18006
1710072,7.601302
1700072,7.391268
1690072,6.863868
1680072,6.654757
1670072,6.803317
1660072,7.086135
1650072,6.644803
1640072,6.552589
1630072,6.624889
1620072,6.686686
1610072,6.665037
1600072,6.74077
1590072,6.691621
1580072,6.869476
1570072,8.113196
1560072,8.284595
1550072,7.670908
1540072,7.192524
1530072,6.673623
1520072,6.522351
1510072,6.930719
1500072,7.212692
1490072,7.160743
1480072,7.178116
1470072,7.640232
1460072,7.776309
1450072,9.429103
1440072,9.482139
1430072,9.482806
1420072,9.307079
1410072,9.112427
1400072,8.974215
1390072,8.121537
1380072,8.368538
1370072,8.075221
1360072,7.491627
1350072,6.896311
1340072,6.653863
1330072,6.991751
1320072,7.079374
1310072,7.108901
1300072,7.310057
1290072,7.598276
1280072,8.566122
1270072,8.942519
1260072,9.044091
1250072,9.426549
1240072,8.885144
1230072,10.820061
1220072,10.498144
1210072,8.187838
1200072,7.563554
1190072,7.558777
1180072,8.177015
1170072,8.075643
1160072,8.225492
1150072,8.074713
1140072,7.48531
1130072,7.371592
1120072,7.722314
1110072,8.101091
1100072,8.944904
1090072,11.015146
1080072,9.679593
1070072,9.188139
1060072,10.512697
1050072,12.40639
1040072,13.667699
1030072,17.521553
1020072,16.522778
1010072,12.552387
1000072,10.710563
990072,10.511871
980072,9.691919
970072,8.822709
960072,9.509472
950072,11.615908
940072,13.268299
930072,20.995552
920072,28.353616
910072,24.055349
900072,26.732193
890072,42.464356
880072,41.713711
870072,31.155741
860072,28.776409
850072,28.498673
840072,26.379399
830072,22.347864
820072,22.432591
810072,28.851848
800072,26.005958
790072,17.887414
780072,14.001577
770072,10.909709
760072,10.163378
750072,10.556838
740072,10.571896
730072,10.996953
720072,10.375443
710072,9.040248
700072,9.162766
690072,8.84731
680072,9.005628
670072,9.145543
660072,9.486007
650072,10.341267
640072,10.757921
630072,10.557548
620072,11.219386
610072,12.218312
600072,12.883849
2590073,8.940282
2580073,9.192253
2570073,9.509405
2560073,9.306193
2550073,9.154189
2540073,9.523064
2530073,10.094628
2520073,9.53459
2510073,8.85305
2500073,8.741145
2490073,8.485062
2480073,8.644955
2470073,9.056117
2460073,9.536568
2450073,9.420961
2440073,9.342086
2430073,9.595171
2420073,9.491841
2410073,9.53065
2400073,9.396757
2390073,8.285251
2380073,7.971023
2370073,8.630798
2360073,8.708238
2350073,9.012326
2340073,9.060148
2330073,9.180582
2320073,9.244824
2310073,9.114483
2300073,9.249734
2290073,9.333405
2280073,9.578244
2270073,9.355696
2260073,9.519707
2250073,9.621277
2240073,9.598743
2230073,9.938052
2220073,10.688087
2210073,9.940004
2200073,10.042477
2190073,9.256772
2180073,8.802017
2170073,9.935745
2160073,10.624052
2150073,9.393646
2140073,8.886335
2130073,9.310655
2120073,9.587786
2110073,9.407371
2100073,9.33489
2090073,9.359061
2080073,9.23318
2070073,8.777664
2060073,8.640967
2050073,8.526102
2040073,8.373533
2030073,8.382743
2020073,8.342921
2010073,7.83728
2000073,7.706094
1990073,7.718521
1980073,7.548915
1970073,7.4307
1960073,7.319533
1950073,6.953
1940073,6.779957
1930073,6.742499
1920073,6.715937
1910073,6.754134
1900073,6.726581
1890073,6.764079
1880073,6.651937
1870073,6.741873
1860073,6.946098
1850073,7.104976
1840073,7.336449
1830073,7.33888
1820073,7.243098
1810073,7.054394
1800073,6.757513
1790073,6.608189
1780073,6.779266
1770073,6.667542
1760073,6.521205
1750073,6.478072
1740073,6.579599
1730073,6.897403
1720073,7.086656
1710073,7.523788
1700073,7.605052
1690073,6.955742
1680073,6.66684
1670073,6.74427
1660073,6.937048
1650073,6.702968
1640073,6.618003
1630073,6.670862
1620073,6.740891
1610073,6.734803
1600073,6.731665
1590073,6.641454
1580073,6.909291
1570073,7.938127
1560073,7.860131
1550073,7.369953
1540073,6.972458
1530073,6.644006
1520073,6.626914
1510073,7.007714
1500073,7.219454
1490073,7.598151
1480073,7.774321
